customer_id,signup_date,home_market,preferred_channel,loyalty_tier,last_visit_days_ago,visits_30d,visits_90d,visits_180d,hotel_nights_180d,dining_visits_90d,entertainment_visits_90d,spa_visits_90d,total_spend_180d,avg_spend_per_visit,email_open_rate,promotion_clicks_90d,prior_offer_count_180d,prior_offer_redemptions_180d,service_cases_180d,weekend_visit_share,booking_lead_days_avg,responded_to_campaign
107719,2026-01-25,GCC,WhatsApp,Gold,22,0,3,8,2,3,3,0,4601.01,575.13,0.195,0,1,1,1,0.618,27.0,0
107720,2026-04-29,UK/EU,Email,Silver,49,5,12,16,2,8,2,0,4108.81,256.8,0.232,0,4,1,1,0.675,16.3,0
107721,2024-07-18,UAE,WhatsApp,Gold,31,0,3,5,1,2,3,2,4931.67,986.33,0.411,2,3,0,0,0.351,1.1,0
107722,2023-03-20,UK/EU,SMS,Gold,5,1,2,8,3,1,1,1,4928.53,616.07,0.513,1,0,0,2,0.457,33.9,0
107723,2026-04-11,UAE,Email,Bronze,67,4,7,10,1,1,1,0,2973.52,297.35,0.313,0,0,0,3,0.38,39.0,0
107724,2022-11-29,UAE,WhatsApp,Platinum,0,4,12,28,3,9,8,2,7073.31,252.62,0.13,0,0,0,4,0.454,18.9,0
107725,2023-09-28,UK/EU,WhatsApp,Bronze,20,0,0,1,0,3,0,0,1242.09,1242.09,0.585,1,0,0,0,0.599,15.6,1
107726,2026-05-10,UAE,Email,Bronze,52,0,6,12,1,3,4,0,1739.73,144.98,0.537,1,2,0,1,0.19,13.9,0
107727,2025-01-15,Other,App Push,Silver,0,4,6,10,1,6,1,0,3646.39,364.64,0.25,1,3,1,2,0.368,28.9,0
107728,2025-07-10,Other,SMS,Bronze,77,1,2,7,0,2,2,0,1416.69,202.38,0.157,1,2,1,0,0.43,14.7,0
107729,2022-09-02,GCC,WhatsApp,Bronze,32,0,5,9,1,2,3,0,2364.68,262.74,0.632,1,2,1,0,0.394,19.4,1
107730,2024-03-19,GCC,App Push,Silver,14,0,4,6,3,0,0,0,4438.5,739.75,0.618,1,1,1,0,0.459,14.7,1
107731,2025-02-12,UAE,WhatsApp,Bronze,18,1,6,15,0,2,5,0,1645.71,109.71,0.326,1,3,0,1,0.183,17.9,0
107732,2025-04-19,UK/EU,WhatsApp,Silver,41,2,7,17,3,3,1,0,4510.38,265.32,0.401,0,1,0,1,0.598,23.6,0
107733,2024-03-06,UAE,Email,Gold,80,4,6,14,2,6,1,0,6121.62,437.26,0.29,1,1,0,2,0.57,33.9,0
107734,2026-05-14,Other,SMS,Gold,24,1,4,7,5,2,0,1,6150.76,878.68,0.407,1,1,0,0,0.441,17.1,1
107735,2025-05-18,Other,App Push,Bronze,44,2,3,5,0,2,2,1,2676.81,535.36,0.49,1,1,0,2,0.507,28.7,0
107736,2025-09-27,UAE,Phone,Bronze,13,0,1,4,0,1,1,2,2061.1,515.28,0.374,0,1,0,0,0.489,14.3,0
107737,2023-12-17,UK/EU,WhatsApp,Bronze,10,0,1,4,0,3,0,0,2981.63,745.41,0.557,3,2,1,0,0.761,21.5,0
107738,2023-10-08,GCC,WhatsApp,Bronze,171,0,0,0,1,1,3,0,3067.97,3067.97,0.315,0,1,0,0,0.65,19.5,0
107739,2024-07-23,India,WhatsApp,Gold,1,3,7,15,2,4,2,0,4627.45,308.5,0.327,2,1,0,1,0.622,40.5,1
107740,2025-11-02,UAE,WhatsApp,Bronze,67,0,2,2,0,0,1,0,229.98,114.99,0.532,1,1,0,1,0.265,27.2,0
107741,2024-12-08,UK/EU,Email,Platinum,68,0,0,3,4,1,0,1,8084.24,2694.75,0.501,2,3,2,1,0.614,44.3,1
107742,2023-02-01,UAE,SMS,Platinum,55,3,6,15,3,9,2,0,6451.96,430.13,0.0,3,1,0,0,0.625,34.8,0
107743,2025-08-03,North America,SMS,Bronze,28,1,2,7,1,2,1,1,2164.1,309.16,0.508,1,2,1,0,0.391,26.1,0
107744,2025-09-30,GCC,SMS,Bronze,19,2,7,14,1,6,2,0,2433.26,173.8,0.513,1,2,1,1,0.307,19.2,0
107745,2025-12-13,India,WhatsApp,Gold,31,1,5,11,3,1,2,1,5538.17,503.47,0.808,1,1,1,0,0.413,23.1,1
107746,2023-03-11,Other,Phone,Bronze,3,3,7,8,0,2,2,0,1142.76,142.84,0.557,2,0,0,0,0.675,10.7,1
107747,2025-12-01,UK/EU,App Push,Silver,35,1,7,17,3,3,6,0,4546.48,267.44,0.606,0,3,2,1,0.45,10.0,0
107748,2024-02-10,India,App Push,Bronze,41,0,2,5,0,0,0,0,1013.16,202.63,0.315,1,0,0,0,0.112,19.4,0
107749,2022-06-23,GCC,App Push,Bronze,49,1,5,5,0,0,0,0,563.37,112.67,0.489,1,1,1,1,0.277,16.6,0
107750,2023-11-16,GCC,WhatsApp,Silver,52,1,3,5,1,0,0,0,3307.01,661.4,0.387,3,0,0,1,0.75,19.4,1
107751,2024-10-09,GCC,WhatsApp,Bronze,112,0,2,3,0,4,0,0,1527.51,509.17,0.434,2,1,0,0,0.38,25.2,0
107752,2025-07-30,Other,Email,Bronze,65,1,9,12,0,3,2,1,1499.88,124.99,0.59,1,3,1,1,0.258,0.0,0
107753,2026-05-19,UAE,App Push,Silver,13,1,1,3,1,1,1,2,3349.92,1116.64,0.388,6,2,1,1,0.403,23.7,0
107754,2025-10-11,GCC,Email,Bronze,0,2,2,5,1,0,0,0,1708.83,341.77,0.706,1,2,0,0,0.36,26.6,0
107755,2022-08-28,UK/EU,WhatsApp,Bronze,12,3,6,13,2,1,2,0,2297.08,176.7,0.222,1,2,0,1,0.723,17.9,0
107756,2025-10-28,GCC,Email,Bronze,20,1,5,8,2,4,2,0,3038.53,379.82,0.569,2,1,0,0,0.5,10.6,0
107757,2026-04-23,North America,SMS,Bronze,66,1,2,2,1,0,1,1,1138.53,569.26,0.506,1,1,0,0,0.488,17.7,0
107758,2023-03-12,UAE,Email,Bronze,32,2,7,11,0,7,1,0,1433.91,130.36,0.426,0,2,1,1,0.419,22.5,0
107759,2024-09-30,UAE,WhatsApp,Bronze,5,3,7,16,0,2,2,0,651.7,40.73,0.581,4,1,0,4,0.665,32.0,0
107760,2024-12-27,India,App Push,Bronze,66,1,2,10,1,3,3,0,1340.87,134.09,0.049,0,2,0,0,0.498,5.2,0
107761,2023-07-31,India,Email,Bronze,79,0,1,3,0,1,0,1,1768.95,589.65,0.514,0,2,0,2,0.332,23.8,0
107762,2024-05-04,Other,Email,Bronze,32,0,7,13,0,2,1,0,2135.54,164.27,0.188,1,1,0,2,0.362,23.0,0
107763,2022-10-22,GCC,App Push,Bronze,41,0,2,4,1,1,2,0,2948.07,737.02,0.508,3,0,0,1,0.829,15.0,0
107764,2024-07-22,UAE,Email,Bronze,13,3,8,12,1,3,2,2,3096.04,258.0,0.278,0,0,0,0,0.37,26.5,1
107765,2023-08-06,GCC,WhatsApp,Bronze,64,0,9,14,1,3,0,0,1428.24,102.02,0.391,1,0,0,1,0.562,5.6,0
107766,2022-12-12,GCC,App Push,Platinum,67,2,10,15,4,8,3,1,7318.27,487.88,0.37,1,0,0,1,0.413,16.3,1
107767,2024-07-28,India,WhatsApp,Bronze,85,0,2,4,0,4,1,1,2540.54,635.14,0.399,2,1,0,0,0.635,17.9,0
107768,2025-04-10,UAE,Email,Bronze,14,1,1,4,0,0,0,1,2808.0,702.0,0.513,1,1,0,1,0.635,33.4,0
107769,2022-07-28,India,WhatsApp,Bronze,151,1,6,13,0,0,1,0,423.43,32.57,0.356,1,3,0,1,0.776,26.0,0
107770,2025-07-01,North America,Phone,Bronze,105,0,3,5,0,0,0,0,1260.35,252.07,0.463,3,0,0,1,0.751,12.0,0
107771,2026-03-26,GCC,Email,Gold,140,2,7,15,4,2,5,0,5605.73,373.72,0.383,0,0,0,2,0.803,27.8,0
107772,2024-02-15,India,WhatsApp,Platinum,11,4,9,23,4,9,4,0,6503.2,282.75,0.647,1,2,1,3,0.518,8.6,0
107773,2022-07-10,UAE,Email,Gold,36,0,2,4,2,4,1,0,5909.94,1477.48,0.594,3,1,1,0,0.561,10.0,0
107774,2026-01-18,UK/EU,Phone,Gold,74,2,8,17,3,8,2,0,4697.67,276.33,0.404,0,0,0,0,0.67,20.8,1
107775,2023-01-23,UAE,Email,Bronze,48,3,5,11,0,4,0,0,2029.15,184.47,0.431,0,0,0,0,0.661,14.5,0
107776,2023-02-19,India,Email,Gold,16,0,2,5,1,0,1,0,5472.46,1094.49,0.074,0,0,0,0,0.523,36.7,0
107777,2022-10-01,UAE,Email,Silver,50,2,4,9,2,3,2,1,4075.38,452.82,0.16,0,1,1,2,0.295,19.8,0
107778,2024-09-26,UAE,Phone,Silver,165,3,6,11,3,1,5,0,3975.66,361.42,0.707,1,3,1,1,0.471,28.1,1
107779,2025-05-22,UAE,SMS,Silver,58,0,1,6,2,0,2,1,3400.59,566.76,0.584,0,1,0,1,0.576,35.5,0
107780,2024-05-19,UAE,Email,Silver,33,6,8,15,1,4,2,0,3235.2,215.68,0.412,1,1,1,1,0.288,26.9,1
107781,2025-10-30,North America,Email,Gold,0,4,8,14,2,9,3,1,5037.83,359.84,0.275,0,1,1,4,0.36,18.0,0
107782,2023-02-01,UAE,App Push,Bronze,39,2,3,10,0,5,0,0,1897.35,189.74,0.331,0,1,0,0,0.491,17.2,0
107783,2023-10-16,Other,Email,Bronze,6,0,2,2,0,2,1,1,2692.07,1346.04,0.461,3,1,0,0,0.582,29.7,0
107784,2024-06-29,GCC,WhatsApp,Silver,45,1,2,3,0,1,0,4,3309.82,1103.27,0.31,1,0,0,0,0.41,16.3,1
107785,2024-05-14,UAE,WhatsApp,Platinum,4,5,11,24,5,6,1,1,9913.6,413.07,0.666,1,2,1,3,0.417,28.8,1
107786,2023-08-07,GCC,WhatsApp,Silver,7,4,10,18,2,6,1,0,3812.36,211.8,0.267,0,0,0,2,0.584,16.2,0
107787,2024-05-03,UAE,WhatsApp,Gold,71,3,10,17,4,5,4,0,4615.06,271.47,0.466,0,0,0,3,0.634,19.5,0
107788,2023-02-06,North America,App Push,Bronze,26,0,1,2,0,3,1,0,855.24,427.62,0.471,1,0,0,0,0.48,17.2,0
107789,2022-10-07,UAE,Email,Gold,8,1,4,15,3,6,4,1,4732.43,315.5,0.446,1,3,2,1,0.59,33.5,1
107790,2022-09-01,North America,SMS,Bronze,37,0,1,2,0,2,0,1,1859.57,929.78,0.629,4,2,1,0,0.586,29.6,1
107791,2023-12-17,UAE,Email,Bronze,0,1,2,7,0,1,0,0,2186.48,312.35,0.676,1,0,0,0,0.53,15.3,1
107792,2023-06-25,UAE,SMS,Bronze,0,3,6,10,2,4,3,0,2919.27,291.93,0.502,2,2,1,4,0.38,12.5,1
107793,2025-03-03,UAE,SMS,Bronze,65,0,4,6,0,3,2,0,2492.73,415.46,0.234,1,1,0,0,0.512,12.1,0
107794,2026-03-28,UK/EU,WhatsApp,Bronze,3,3,8,13,1,2,0,0,2630.5,202.35,0.472,3,0,0,1,0.416,32.7,0
107795,2024-10-26,India,App Push,Silver,76,1,5,10,2,0,1,1,3467.97,346.8,0.715,3,1,1,2,0.544,22.5,0
107796,2022-12-22,Other,App Push,Silver,35,1,8,11,2,1,1,0,4318.61,392.6,0.631,4,0,0,1,0.302,22.1,1
107797,2025-11-12,GCC,Email,Bronze,47,2,3,6,1,1,0,0,1670.74,278.46,0.556,1,1,0,1,0.437,18.3,1
107798,2024-04-01,UAE,WhatsApp,Bronze,28,0,0,7,1,1,0,0,1335.7,190.81,0.252,0,0,0,0,0.444,5.1,0
107799,2025-08-19,UK/EU,WhatsApp,Gold,92,6,10,17,4,7,5,0,6212.47,365.44,0.257,0,2,1,1,0.535,26.0,0
107800,2024-09-15,India,Phone,Bronze,57,1,2,7,0,3,1,1,1197.99,171.14,0.357,2,1,0,2,0.595,24.2,0
107801,2025-10-29,North America,Email,Silver,28,0,0,2,1,0,0,2,3242.41,1621.2,0.317,0,0,0,0,0.508,26.3,0
107802,2023-07-06,GCC,WhatsApp,Bronze,17,5,13,18,1,4,3,0,2511.77,139.54,0.54,1,3,1,0,0.591,14.2,0
107803,2023-03-20,UK/EU,SMS,Bronze,14,0,2,2,0,0,1,0,684.32,342.16,0.556,1,1,0,1,0.341,13.4,0
107804,2023-06-02,UAE,Email,Bronze,28,2,7,15,0,4,2,0,2013.03,134.2,0.356,1,1,0,1,0.534,15.3,1
107805,2023-08-18,Other,WhatsApp,Silver,2,1,1,3,2,3,3,1,3468.78,1156.26,0.448,2,0,0,0,0.73,16.9,0
107806,2025-06-19,UAE,Email,Bronze,11,1,3,4,1,0,0,1,1929.01,482.25,0.427,0,3,0,0,0.467,4.3,0
107807,2024-04-23,North America,Email,Silver,23,3,4,4,2,0,0,1,3506.62,876.66,0.277,2,1,0,1,0.408,18.0,0
107808,2025-12-23,UAE,WhatsApp,Gold,6,2,3,4,4,2,1,1,6026.99,1506.75,0.487,1,0,0,0,0.488,19.5,0
107809,2024-12-02,UK/EU,Email,Bronze,104,0,1,6,0,2,0,1,1813.57,302.26,0.017,0,2,1,1,0.222,6.6,0
107810,2024-05-28,North America,Email,Silver,62,0,6,9,2,6,0,1,4071.13,452.35,0.534,0,0,0,1,0.623,9.4,1
107811,2023-10-09,North America,WhatsApp,Silver,45,1,4,9,3,4,0,0,4024.78,447.2,0.371,0,0,0,1,0.57,31.7,1
107812,2026-01-03,GCC,WhatsApp,Bronze,0,3,4,8,1,5,5,0,2531.86,316.48,0.725,0,3,0,0,0.552,25.2,0
107813,2023-03-16,GCC,WhatsApp,Bronze,59,2,3,7,0,1,2,1,1151.87,164.55,0.535,1,2,0,1,0.634,17.2,0
107814,2024-08-03,North America,Phone,Silver,6,1,7,9,2,2,2,0,3680.42,408.94,0.395,0,2,0,1,0.44,21.6,0
107815,2022-12-08,India,SMS,Bronze,30,1,3,8,2,0,2,1,3156.95,394.62,0.603,2,5,2,1,0.415,26.3,0
107816,2024-04-27,India,Email,Silver,34,1,3,5,2,5,1,0,3560.99,712.2,0.138,2,1,0,1,0.484,6.2,0
107817,2024-03-30,UAE,Email,Gold,43,1,4,10,4,0,3,1,6242.38,624.24,0.294,2,2,0,1,0.36,26.6,0
107818,2023-09-04,GCC,SMS,Gold,75,2,7,14,3,8,6,0,5013.29,358.09,0.613,2,2,2,4,0.55,14.4,1
107819,2023-03-06,GCC,SMS,Gold,39,2,4,7,0,9,1,1,4860.87,694.41,0.319,0,0,0,0,0.273,18.0,0
107820,2025-10-08,India,App Push,Bronze,46,3,5,9,2,3,1,0,2783.1,309.23,0.286,0,2,1,0,0.416,10.2,0
107821,2024-05-20,UAE,SMS,Bronze,91,1,4,13,1,2,2,0,1839.5,141.5,0.634,1,4,3,1,0.772,20.5,0
107822,2026-04-09,GCC,SMS,Bronze,79,1,2,12,2,4,2,0,2527.43,210.62,0.419,0,0,0,0,0.343,15.0,1
107823,2024-07-12,North America,App Push,Silver,22,2,9,21,1,3,6,2,4100.68,195.27,0.282,1,0,0,2,0.335,5.4,0
107824,2023-03-15,India,WhatsApp,Bronze,111,0,1,4,0,1,0,1,2691.11,672.78,0.4,2,1,0,0,0.639,12.0,0
107825,2022-12-31,North America,WhatsApp,Bronze,13,2,4,8,2,1,4,0,2855.12,356.89,0.457,1,2,0,1,0.651,24.2,0
107826,2025-04-11,UAE,SMS,Silver,58,0,1,5,2,0,1,1,3339.26,667.85,0.477,4,4,0,0,0.421,11.6,1
107827,2024-11-15,GCC,Email,Bronze,4,3,7,12,0,5,1,0,1690.7,140.89,0.476,1,1,0,0,0.581,25.8,0
107828,2024-03-24,India,SMS,Bronze,3,0,3,3,0,1,1,0,1146.38,382.13,,0,1,0,0,0.541,8.7,0
107829,2024-11-01,GCC,Email,Silver,0,3,7,17,3,5,2,1,4187.04,246.3,0.253,0,2,0,1,0.639,17.5,0
107830,2025-09-09,UK/EU,SMS,Platinum,3,1,7,12,4,1,1,2,7465.35,622.11,0.385,1,2,1,0,0.497,33.3,0
107831,2025-03-11,UAE,App Push,Silver,56,0,4,12,3,5,2,1,4073.29,339.44,0.061,0,2,1,0,0.716,19.2,0
107832,2024-10-21,India,SMS,Platinum,59,1,7,17,7,5,2,0,7096.18,417.42,0.597,1,1,0,1,0.526,13.6,1
107833,2024-05-10,UAE,Email,Silver,15,4,7,9,1,2,3,0,3969.1,441.01,0.13,0,0,0,0,0.523,30.8,0
107834,2022-10-13,India,Email,Bronze,51,2,6,12,1,2,2,0,2787.01,232.25,0.252,2,1,1,0,0.347,26.4,0
107835,2024-04-02,North America,App Push,Bronze,22,1,1,4,2,0,0,0,2698.72,674.68,0.261,2,2,1,0,0.763,18.7,1
107836,2024-11-14,UAE,Email,Bronze,55,0,1,1,0,1,0,0,1732.69,1732.69,0.302,3,3,1,0,0.581,19.5,0
107837,2023-10-20,GCC,SMS,Gold,7,1,3,4,3,0,0,2,5153.9,1288.47,0.236,0,1,0,0,0.537,12.6,0
107838,2023-05-12,GCC,WhatsApp,Silver,38,3,4,7,3,1,2,0,3734.77,533.54,0.293,1,0,0,0,0.234,14.5,0
107839,2024-09-13,UK/EU,Email,Bronze,68,0,0,3,0,1,1,0,2028.75,676.25,0.865,3,0,0,1,0.379,19.1,0
107840,2024-06-21,UAE,WhatsApp,Silver,113,1,2,4,2,3,0,0,3414.6,853.65,0.592,1,1,1,0,0.629,29.1,0
107841,2025-07-14,GCC,Email,Gold,14,0,7,12,5,3,6,0,5004.39,417.03,0.404,3,8,2,0,0.35,18.9,0
107842,2023-01-01,UK/EU,WhatsApp,Gold,53,5,13,22,1,6,3,1,5260.14,239.1,0.502,4,3,2,0,0.575,23.0,1
107843,2022-12-29,India,Email,Bronze,53,0,1,6,0,2,3,0,1722.02,287.0,0.252,1,3,0,0,0.521,21.5,0
107844,2025-09-13,UK/EU,Email,Gold,23,4,7,12,3,7,3,0,5333.17,444.43,0.491,3,4,2,1,0.645,6.7,0
107845,2025-01-12,GCC,Email,Silver,75,0,0,3,2,0,1,1,3944.86,1314.95,0.559,2,2,1,0,0.486,17.9,0
107846,2025-04-28,Other,App Push,Bronze,14,1,6,11,1,0,1,0,1172.34,106.58,0.401,0,3,1,1,0.678,21.4,0
107847,2022-10-10,UAE,SMS,Bronze,18,0,3,3,1,0,1,0,1237.39,412.46,0.297,5,1,1,0,0.295,13.2,0
107848,2026-02-17,UAE,App Push,Bronze,85,0,3,8,0,2,1,0,1193.64,149.21,0.653,4,3,1,0,0.183,18.6,1
107849,2025-07-29,India,WhatsApp,Bronze,9,6,8,12,2,7,1,0,2851.36,237.61,0.497,2,1,1,0,0.495,20.7,0
107850,2025-02-25,GCC,App Push,Platinum,0,8,12,27,6,12,3,0,6876.59,254.69,0.306,0,1,0,1,0.632,13.5,1
107851,2024-03-12,India,SMS,Bronze,69,0,1,3,1,1,0,0,2252.91,750.97,0.362,3,3,0,1,0.674,24.0,0
107852,2025-05-30,UAE,SMS,Bronze,51,2,7,9,0,2,3,0,1183.27,131.47,0.446,1,1,0,1,0.371,23.4,1
107853,2024-04-14,UAE,WhatsApp,Silver,46,2,5,10,3,3,6,0,3913.66,391.37,,0,2,1,0,0.576,26.5,0
107854,2023-06-18,UK/EU,Email,Bronze,16,2,4,5,0,0,1,2,2291.7,458.34,0.118,0,0,0,0,0.427,22.7,0
107855,2023-02-22,UAE,App Push,Silver,14,2,10,19,3,4,2,1,4125.75,217.14,0.139,2,0,0,2,0.557,19.1,0
107856,2025-12-31,UK/EU,App Push,Bronze,9,1,2,4,1,1,1,1,2500.73,625.18,0.481,1,2,0,0,0.51,34.5,0
107857,2025-11-04,India,Email,Silver,20,8,13,19,3,2,2,2,4544.0,239.16,0.593,1,1,0,3,0.285,1.9,0
107858,2026-01-05,UAE,App Push,Silver,5,1,1,5,2,2,0,0,3278.29,655.66,0.463,0,0,0,0,0.469,4.4,0
107859,2022-10-28,UK/EU,Email,Bronze,2,2,3,5,0,1,2,0,1675.48,335.1,0.528,5,0,0,0,0.566,28.9,1
107860,2023-11-01,North America,WhatsApp,Silver,30,0,1,3,2,0,1,1,3761.57,1253.86,0.327,0,2,0,1,0.707,10.6,0
107861,2024-04-22,UK/EU,App Push,Silver,16,2,4,7,2,2,3,1,3300.84,471.55,0.31,0,1,0,0,0.433,28.1,0
107862,2023-04-16,UAE,Email,Bronze,32,0,4,6,0,5,1,0,2782.68,463.78,,1,3,0,0,0.652,25.7,0
107863,2024-02-03,India,Email,Silver,42,1,1,2,2,6,0,0,4048.9,2024.45,0.679,1,3,2,0,0.812,17.4,0
107864,2025-06-19,North America,WhatsApp,Bronze,20,2,3,5,0,0,0,1,2336.28,467.26,0.345,0,1,0,0,0.477,29.5,0
107865,2024-05-22,India,SMS,Silver,34,0,4,9,2,1,3,2,3588.92,398.77,0.095,0,0,0,0,0.295,24.1,0
107866,2023-08-20,UAE,SMS,Bronze,58,3,6,16,1,4,4,1,2388.64,149.29,0.515,3,0,0,2,0.56,13.7,0
107867,2026-03-31,UAE,WhatsApp,Bronze,59,1,6,10,1,1,0,1,3004.67,300.47,0.522,2,0,0,0,0.553,26.6,0
107868,2024-01-05,UK/EU,Email,Bronze,67,0,2,10,1,6,1,0,2522.46,252.25,,1,3,1,1,0.437,10.9,0
107869,2024-06-10,UK/EU,Email,Bronze,5,2,6,6,2,0,2,0,3099.07,516.51,0.381,2,4,1,0,0.481,29.9,0
107870,2026-02-11,North America,Phone,Silver,55,0,1,4,1,0,1,2,3821.12,955.28,0.36,0,0,0,0,0.509,38.5,0
107871,2025-05-10,North America,WhatsApp,Bronze,97,0,1,4,0,1,1,1,1560.83,390.21,0.556,2,2,0,1,0.315,12.0,1
107872,2024-08-18,GCC,WhatsApp,Silver,0,8,14,24,1,9,1,1,3894.88,162.29,0.551,2,0,0,1,0.473,9.5,0
107873,2025-01-16,India,Email,Silver,196,4,9,17,2,4,1,2,4276.23,251.54,0.306,2,1,1,3,0.55,14.1,0
107874,2025-04-02,UAE,Phone,Gold,10,5,15,28,5,8,7,1,6392.11,228.29,0.723,2,2,2,1,0.688,4.8,1
107875,2023-11-05,UAE,Email,Bronze,25,0,0,1,1,1,0,1,2549.5,2549.5,0.412,2,1,0,0,0.101,18.2,1
107876,2024-10-20,UAE,Email,Gold,0,3,3,13,3,2,3,2,5015.59,385.81,0.519,1,2,0,1,0.588,32.2,1
107877,2024-06-09,Other,Email,Platinum,0,8,19,38,7,4,8,0,8167.39,214.93,0.353,3,1,0,5,0.198,28.1,0
107878,2023-04-06,UAE,WhatsApp,Bronze,59,2,6,9,0,2,2,2,2818.64,313.18,0.549,1,0,0,1,0.13,22.5,0
107879,2026-01-08,GCC,Email,Gold,18,1,2,9,2,1,2,1,6037.99,670.89,0.493,1,0,0,0,0.4,18.0,0
107880,2024-12-23,GCC,Email,Gold,28,1,1,7,2,4,1,1,4590.55,655.79,0.268,1,4,0,0,0.239,25.3,0
107881,2026-02-06,GCC,SMS,Platinum,45,3,9,15,4,11,5,0,6749.3,449.95,0.32,3,3,1,1,0.73,27.3,0
107882,2022-10-03,India,WhatsApp,Silver,48,1,3,8,1,5,1,1,3255.54,406.94,0.28,0,3,1,0,0.642,21.0,0
107883,2025-08-29,UAE,Email,Silver,24,2,3,3,1,0,0,1,4319.94,1439.98,0.342,2,1,1,0,0.399,28.5,0
107884,2023-03-06,GCC,WhatsApp,Bronze,66,1,3,3,0,2,1,0,1017.38,339.13,0.443,2,2,0,0,0.465,20.1,0
107885,2025-08-22,GCC,SMS,Bronze,6,1,4,8,0,4,2,0,1277.7,159.71,0.423,0,4,1,0,0.542,11.9,0
107886,2025-02-12,UK/EU,Email,Bronze,103,4,6,9,2,1,2,0,2900.46,322.27,,0,1,1,1,0.429,25.0,0
107887,2024-01-03,UK/EU,Email,Silver,0,3,4,9,1,2,3,1,3806.53,422.95,0.57,1,2,1,1,0.473,41.7,1
107888,2023-02-18,North America,Phone,Gold,98,3,6,11,3,4,2,0,4741.05,431.0,0.435,7,1,1,0,0.654,14.2,1
107889,2025-09-09,GCC,WhatsApp,Bronze,0,3,8,15,1,4,1,1,3112.91,207.53,0.193,0,0,0,1,0.471,24.5,0
107890,2025-07-21,UAE,Email,Platinum,41,2,7,10,4,4,3,1,9667.97,966.8,0.399,2,4,3,0,0.33,22.9,1
107891,2022-12-08,GCC,Email,Bronze,44,1,5,17,2,7,2,0,2853.05,167.83,0.414,0,4,0,2,0.265,22.7,0
107892,2025-02-15,Other,Email,Bronze,7,1,4,8,1,2,0,0,2132.18,266.52,0.559,0,1,0,1,0.144,2.1,0
107893,2025-07-26,UAE,SMS,Bronze,37,1,6,17,0,5,4,0,2375.32,139.72,0.197,0,1,1,1,0.436,13.9,0
107894,2023-06-23,UAE,WhatsApp,Gold,16,7,16,27,4,6,0,0,6097.89,225.85,0.475,0,1,1,3,0.27,13.3,1
107895,2026-01-11,Other,Email,Silver,26,3,9,18,3,4,4,0,3936.78,218.71,0.333,0,0,0,3,0.576,15.4,0
107896,2022-12-29,Other,App Push,Gold,33,1,4,9,4,1,1,1,5080.79,564.53,0.571,1,0,0,1,0.457,21.5,1
107897,2022-12-16,UAE,Email,Bronze,22,3,5,7,1,0,2,0,2414.55,344.94,0.412,2,2,0,0,0.641,18.0,0
107898,2023-01-13,UK/EU,Email,Gold,0,4,5,8,4,4,3,0,4967.58,620.95,0.655,3,4,0,0,0.656,10.1,1
107899,2025-03-25,GCC,Email,Bronze,15,2,2,4,0,1,0,0,1135.19,283.8,0.154,1,2,0,0,0.475,13.7,0
107900,2025-12-09,GCC,Email,Bronze,15,2,5,6,1,2,2,1,2830.15,471.69,0.316,0,0,0,0,0.538,8.5,0
107901,2024-09-20,GCC,App Push,Bronze,58,1,3,6,0,4,1,0,1437.28,239.55,0.428,1,3,0,1,0.588,11.2,0
107902,2025-01-28,Other,SMS,Platinum,19,3,8,17,4,7,2,1,6557.61,385.74,0.231,3,4,1,0,0.437,28.5,1
107903,2022-08-19,UAE,WhatsApp,Bronze,15,0,5,6,1,1,3,0,2551.06,425.18,0.23,3,2,0,2,0.388,22.0,0
107904,2023-11-30,UK/EU,Email,Silver,71,1,2,5,0,1,1,0,3169.74,633.95,0.437,3,1,0,1,0.252,45.2,0
107905,2022-09-09,UAE,Email,Bronze,17,0,2,6,0,0,2,0,552.86,92.14,0.349,2,2,1,0,0.442,20.0,1
107906,2023-06-13,India,SMS,Silver,25,4,5,10,1,2,1,2,3940.5,394.05,0.514,1,0,0,1,0.654,26.1,0
107907,2023-08-03,India,SMS,Bronze,33,2,5,6,1,1,1,0,2040.25,340.04,0.572,1,2,1,0,0.611,10.9,1
107908,2025-12-13,UK/EU,Email,Silver,34,2,3,6,1,1,1,1,3560.93,593.49,0.296,2,2,0,1,0.777,14.3,0
107909,2026-02-12,Other,Email,Bronze,22,1,8,11,0,2,1,0,562.39,51.13,0.13,1,0,0,1,0.675,23.2,0
107910,2026-03-16,UK/EU,Phone,Silver,26,2,10,15,2,5,3,0,3534.4,235.63,0.343,1,1,0,2,0.505,13.2,1
107911,2024-01-24,UK/EU,WhatsApp,Bronze,36,0,3,5,2,4,0,0,2900.22,580.04,0.718,3,2,0,0,0.651,18.1,1
107912,2025-08-06,UAE,Email,Bronze,35,0,0,1,1,1,1,1,2378.53,2378.53,0.497,3,0,0,0,0.5,17.6,1
107913,2022-07-07,Other,WhatsApp,Bronze,28,0,3,5,1,2,0,0,2623.61,524.72,0.202,1,4,0,1,0.691,14.0,0
107914,2025-11-13,GCC,Email,Silver,22,2,4,8,2,1,2,1,3233.08,404.14,0.527,0,2,2,0,0.607,7.1,0
107915,2022-09-05,GCC,WhatsApp,Bronze,71,0,0,1,0,0,1,1,2752.85,2752.85,0.515,2,1,0,0,0.53,25.4,0
